t_stop1_ps,t_stop1_ns,ovf_stop1,refno_unwrapped_stop1,t_stop4_ps,t_stop4_ns,ovf_stop4,refno_unwrapped_stop4,STOP1,REFNO1,STOP4,REFNO4,active_stop1,active_stop4
106066690829.0,106066690.829,259.0,1061272.0,9887837680.0,9887837.68,24.0,101450.0,50932.0,408.0,71318.0,3146.0,True,True
106090599346.0,106090599.346,259.0,1061511.0,10065982174.0,10065982.174,25.0,103232.0,59449.0,647.0,15812.0,832.0,True,True
106195898086.0,106195898.086,259.0,1062564.0,10411486603.0,10411486.603,26.0,106687.0,58189.0,1700.0,20241.0,191.0,True,True
106320679901.0,106320679.901,259.0,1063812.0,10430053214.0,10430053.214,26.0,106872.0,40004.0,2948.0,86852.0,376.0,True,True
106358815072.0,106358815.072,259.0,1064193.0,10833115426.0,10833115.426,27.0,110903.0,75175.0,3329.0,49064.0,311.0,True,True
106421769617.0,106421769.617,259.0,1064823.0,10839384187.0,10839384.187,27.0,110966.0,29720.0,3959.0,17825.0,374.0,True,True
106583072242.0,106583072.242,260.0,1066436.0,10905932483.0,10905932.483,27.0,111631.0,32345.0,1476.0,66121.0,1039.0,True,True
106791085408.0,106791085.408,260.0,1068516.0,11203309680.0,11203309.68,27.0,114605.0,45511.0,3556.0,43318.0,4013.0,True,True
107072523403.0,107072523.403,261.0,1071330.0,11423258562.0,11423258.562,28.0,116804.0,83506.0,2274.0,92200.0,2116.0,True,True
107323632857.0,107323632.857,262.0,1073841.0,11575217971.0,11575217.971,28.0,118324.0,92960.0,689.0,51609.0,3636.0,True,True
107671151184.0,107671151.184,263.0,1077317.0,11935438040.0,11935438.04,29.0,121926.0,11287.0,69.0,71678.0,3142.0,True,True
107883365696.0,107883365.696,263.0,1079439.0,12328709815.0,12328709.815,30.0,125859.0,25799.0,2191.0,43453.0,2979.0,True,True
108126350148.0,108126350.148,264.0,1081869.0,12445596240.0,12445596.24,31.0,127028.0,10251.0,525.0,29878.0,52.0,True,True
108142176097.0,108142176.097,264.0,1082027.0,12500241766.0,12500241.766,31.0,127574.0,36200.0,683.0,75404.0,598.0,True,True
108404713903.0,108404713.903,264.0,1084652.0,12810573122.0,12810573.122,31.0,130678.0,74006.0,3308.0,6760.0,3702.0,True,True
108799730796.0,108799730.796,265.0,1088602.0,13146231191.0,13146231.191,32.0,134034.0,90899.0,3162.0,64829.0,2962.0,True,True
109048555925.0,109048555.925,266.0,1091091.0,13215664303.0,13215664.303,32.0,134728.0,16028.0,1555.0,97941.0,3656.0,True,True
109425057005.0,109425057.005,267.0,1094856.0,13546034095.0,13546034.095,33.0,138032.0,17108.0,1224.0,67733.0,2864.0,True,True
109489688994.0,109489688.994,267.0,1095502.0,13757975102.0,13757975.102,34.0,140152.0,49097.0,1870.0,8740.0,888.0,True,True
109645660098.0,109645660.098,267.0,1097062.0,13792366842.0,13792366.842,34.0,140496.0,20201.0,3430.0,480.0,1232.0,True,True
109863870041.0,109863870.041,268.0,1099244.0,13844379976.0,13844379.976,34.0,141016.0,30144.0,1516.0,13614.0,1752.0,True,True
110113567621.0,110113567.621,268.0,1101741.0,14238293148.0,14238293.148,35.0,144955.0,27724.0,4013.0,26786.0,1595.0,True,True
110374323955.0,110374323.955,269.0,1104348.0,14594769498.0,14594769.498,36.0,148520.0,84058.0,2524.0,3136.0,1064.0,True,True
110599131024.0,110599131.024,270.0,1106596.0,14965626127.0,14965626.127,37.0,152228.0,91127.0,676.0,59765.0,676.0,True,True
110930067626.0,110930067.626,270.0,1109906.0,15354184905.0,15354184.905,38.0,156114.0,27729.0,3986.0,18543.0,466.0,True,True
111280974158.0,111280974.158,271.0,1113415.0,15479774734.0,15479774.734,38.0,157370.0,34261.0,3399.0,8372.0,1722.0,True,True
111548382100.0,111548382.1,272.0,1116089.0,15881526170.0,15881526.17,39.0,161387.0,42203.0,1977.0,59808.0,1643.0,True,True
111766003613.0,111766003.613,273.0,1118265.0,16237053239.0,16237053.239,40.0,164942.0,63716.0,57.0,86877.0,1102.0,True,True
112150105979.0,112150105.979,273.0,1122106.0,16437532538.0,16437532.538,40.0,166947.0,66082.0,3898.0,66176.0,3107.0,True,True
112162586186.0,112162586.186,273.0,1122231.0,16439045029.0,16439045.029,40.0,166962.0,46289.0,4023.0,78667.0,3122.0,True,True
112571683442.0,112571683.442,274.0,1126322.0,16597304312.0,16597304.312,41.0,168545.0,43545.0,4018.0,37950.0,609.0,True,True
112816157502.0,112816157.502,275.0,1128767.0,16921794992.0,16921794.992,41.0,171790.0,17605.0,2367.0,28630.0,3854.0,True,True
113201746832.0,113201746.832,276.0,1132623.0,96524979.0,96524.979,0.0,3537.0,6935.0,2127.0,58617.0,3537.0,True,True
113219681608.0,113219681.608,276.0,1132802.0,246694311.0,246694.311,1.0,5039.0,41711.0,2306.0,27949.0,943.0,True,True
113425249390.0,113425249.39,277.0,1134858.0,468727331.0,468727.331,1.0,7259.0,9493.0,266.0,60969.0,3163.0,True,True
113798541290.0,113798541.29,277.0,1138591.0,836137323.0,836137.323,2.0,10933.0,1393.0,3999.0,70961.0,2741.0,True,True
113939668391.0,113939668.391,278.0,1140002.0,1171506684.0,1171506.684,3.0,14287.0,28494.0,1314.0,40322.0,1999.0,True,True
114316113899.0,114316113.899,279.0,1143766.0,1441567613.0,1441567.613,4.0,16988.0,74002.0,982.0,1251.0,604.0,True,True
114511300287.0,114511300.287,279.0,1145718.0,1538895160.0,1538895.16,4.0,17961.0,60390.0,2934.0,28798.0,1577.0,True,True
114862347413.0,114862347.413,280.0,1149229.0,1642188762.0,1642188.762,4.0,18994.0,7516.0,2349.0,22400.0,2610.0,True,True
115063479542.0,115063479.542,281.0,1151240.0,1679817968.0,1679817.968,4.0,19370.0,39645.0,264.0,51606.0,2986.0,True,True
115147573812.0,115147573.812,281.0,1152081.0,1934346461.0,1934346.461,5.0,21915.0,33915.0,1105.0,80099.0,1435.0,True,True
115550379094.0,115550379.094,282.0,1156109.0,2284319319.0,2284319.319,6.0,25415.0,39197.0,1037.0,52957.0,839.0,True,True
115890479449.0,115890479.449,283.0,1159510.0,2332909770.0,2332909.77,6.0,25901.0,39552.0,342.0,43408.0,1325.0,True,True
116190222014.0,116190222.014,283.0,1162507.0,2386693283.0,2386693.283,6.0,26439.0,82117.0,3339.0,26921.0,1863.0,True,True
116533702972.0,116533702.972,284.0,1165942.0,2570689704.0,2570689.704,6.0,28279.0,63075.0,2678.0,23342.0,3703.0,True,True
116700537742.0,116700537.742,285.0,1167610.0,2786648658.0,2786648.658,7.0,30438.0,97845.0,250.0,82296.0,1766.0,True,True
117059546432.0,117059546.432,285.0,1171201.0,3162459181.0,3162459.181,8.0,34196.0,6535.0,3841.0,92819.0,1428.0,True,True
117183386796.0,117183386.796,286.0,1172439.0,3399175854.0,3399175.854,8.0,36564.0,46899.0,983.0,9492.0,3796.0,True,True
117400585635.0,117400585.635,286.0,1174611.0,3448586339.0,3448586.339,9.0,37058.0,45738.0,3155.0,19977.0,194.0,True,True
117690604039.0,117690604.039,287.0,1177511.0,3721769040.0,3721769.04,9.0,39790.0,64142.0,1959.0,2678.0,2926.0,True,True
117834817009.0,117834817.009,287.0,1178953.0,3728271592.0,3728271.592,9.0,39855.0,77112.0,3401.0,5230.0,2991.0,True,True
117921304987.0,117921304.987,288.0,1179818.0,3734826835.0,3734826.835,9.0,39920.0,65090.0,170.0,60473.0,3056.0,True,True
118105169993.0,118105169.993,288.0,1181657.0,3935771907.0,3935771.907,10.0,41930.0,30096.0,2009.0,5545.0,970.0,True,True
118294844192.0,118294844.192,288.0,1183554.0,3951322680.0,3951322.68,10.0,42085.0,4295.0,3906.0,56318.0,1125.0,True,True
118435260547.0,118435260.547,289.0,1184958.0,4317448433.0,4317448.433,11.0,45746.0,20650.0,1214.0,82071.0,690.0,True,True
118653114622.0,118653114.622,289.0,1187136.0,4451241578.0,4451241.578,11.0,47084.0,74725.0,3392.0,75216.0,2028.0,True,True
94529139.0,94529.139,0.0,1550.0,4687479755.0,4687479.755,12.0,49447.0,89242.0,1550.0,13393.0,295.0,True,True
360989090.0,360989.09,1.0,4215.0,5024052607.0,5024052.607,12.0,52812.0,49193.0,119.0,86245.0,3660.0,True,True
393984296.0,393984.296,1.0,4545.0,5089896917.0,5089896.917,13.0,53471.0,44399.0,449.0,30555.0,223.0,True,True
705204007.0,705204.007,1.0,7657.0,5125606994.0,5125606.994,13.0,53828.0,64110.0,3561.0,40632.0,580.0,True,True
830027894.0,830027.894,2.0,8905.0,5516160064.0,5516160.064,14.0,57733.0,87997.0,713.0,93702.0,389.0,True,True
855617133.0,855617.133,2.0,9161.0,5604111570.0,5604111.57,14.0,58613.0,77236.0,969.0,45208.0,1269.0,True,True
922017628.0,922017.628,2.0,9825.0,5957312815.0,5957312.815,15.0,62145.0,77731.0,1633.0,46453.0,705.0,True,True
1134054189.0,1134054.189,2.0,11946.0,6340518511.0,6340518.511,16.0,65977.0,14292.0,3754.0,52149.0,441.0,True,True
1313282193.0,1313282.193,3.0,13738.0,6648720790.0,6648720.79,16.0,69059.0,42296.0,1450.0,54428.0,3523.0,True,True
1623591687.0,1623591.687,4.0,16841.0,6733877601.0,6733877.601,17.0,69911.0,51790.0,457.0,11239.0,279.0,True,True
1686382542.0,1686382.542,4.0,17469.0,6814201657.0,6814201.657,17.0,70714.0,42645.0,1085.0,35295.0,1082.0,True,True
1889250517.0,1889250.517,4.0,19498.0,6986191089.0,6986191.089,17.0,72434.0,10620.0,3114.0,24727.0,2802.0,True,True
2237984655.0,2237984.655,5.0,22985.0,7321988495.0,7321988.495,18.0,75792.0,44758.0,2505.0,22133.0,2064.0,True,True
2378086760.0,2378086.76,5.0,24386.0,7570832357.0,7570832.357,19.0,78280.0,46863.0,3906.0,65995.0,456.0,True,True
2606410374.0,2606410.374,6.0,26669.0,7625305767.0,7625305.767,19.0,78825.0,70477.0,2093.0,39405.0,1001.0,True,True
2788055081.0,2788055.081,6.0,28486.0,7646381145.0,7646381.145,19.0,79036.0,15184.0,3910.0,14783.0,1212.0,True,True
3063886038.0,3063886.038,7.0,31244.0,7783752652.0,7783752.652,19.0,80409.0,46141.0,2572.0,86290.0,2585.0,True,True
3421398765.0,3421398.765,8.0,34819.0,8161712501.0,8161712.501,20.0,84189.0,58868.0,2051.0,46139.0,2269.0,True,True
3545732458.0,3545732.458,8.0,36062.0,8488488176.0,8488488.176,21.0,87457.0,92561.0,3294.0,21814.0,1441.0,True,True
3783397236.0,3783397.236,9.0,38439.0,8801468747.0,8801468.747,22.0,90587.0,57339.0,1575.0,2385.0,475.0,True,True
4006935268.0,4006935.268,9.0,40674.0,9199259860.0,9199259.86,23.0,94564.0,95371.0,3810.0,93498.0,356.0,True,True
4134359247.0,4134359.247,10.0,41949.0,9492474331.0,9492474.331,23.0,97497.0,19350.0,989.0,7969.0,3289.0,True,True
4462667512.0,4462667.512,11.0,45232.0,9846036970.0,9846036.97,24.0,101032.0,27615.0,176.0,70608.0,2728.0,True,True
4585212777.0,4585212.777,11.0,46457.0,10176018826.0,10176018.826,25.0,104332.0,72880.0,1401.0,52464.0,1932.0,True,True
4853851181.0,4853851.181,11.0,49144.0,10410946099.0,10410946.099,26.0,106681.0,11284.0,4088.0,79737.0,185.0,True,True
5084430857.0,5084430.857,12.0,51449.0,10462759416.0,10462759.416,26.0,107199.0,90960.0,2297.0,93054.0,703.0,True,True
5403099081.0,5403099.081,13.0,54636.0,10501869855.0,10501869.855,26.0,107591.0,59184.0,1388.0,3493.0,1095.0,True,True
5560094830.0,5560094.83,13.0,56206.0,10862369400.0,10862369.4,27.0,111196.0,54933.0,2958.0,3038.0,604.0,True,True
5588287153.0,5588287.153,13.0,56488.0,10889085630.0,10889085.63,27.0,111463.0,47256.0,3240.0,19268.0,871.0,True,True
5637003644.0,5637003.644,13.0,56975.0,11243868107.0,11243868.107,28.0,115011.0,63747.0,3727.0,1745.0,323.0,True,True
5693665427.0,5693665.427,14.0,57542.0,11574037987.0,11574037.987,28.0,118312.0,25530.0,198.0,71625.0,3624.0,True,True
5909902883.0,5909902.883,14.0,59704.0,11833200318.0,11833200.318,29.0,120904.0,62986.0,2360.0,33956.0,2120.0,True,True
5957838726.0,5957838.726,14.0,60183.0,12182447900.0,12182447.9,30.0,124396.0,98829.0,2839.0,81538.0,1516.0,True,True
6022341507.0,6022341.507,14.0,60829.0,12588773255.0,12588773.255,31.0,128460.0,1610.0,3485.0,6893.0,1484.0,True,True
6400183134.0,6400183.134,15.0,64607.0,12604808885.0,12604808.885,31.0,128620.0,43237.0,3167.0,42523.0,1644.0,True,True
6403154412.0,6403154.412,15.0,64637.0,12628096780.0,12628096.78,31.0,128853.0,14515.0,3197.0,30418.0,1877.0,True,True
6458957321.0,6458957.321,15.0,65195.0,12975706050.0,12975706.05,32.0,132329.0,17424.0,3755.0,39688.0,1257.0,True,True
6653339270.0,6653339.27,16.0,67138.0,13094829260.0,13094829.26,32.0,133520.0,99373.0,1602.0,62898.0,2448.0,True,True
6844760324.0,6844760.324,16.0,69053.0,13448204124.0,13448204.124,33.0,137054.0,20427.0,3517.0,37762.0,1886.0,True,True
7200734648.0,7200734.648,17.0,72612.0,13773370028.0,13773370.028,34.0,140306.0,94751.0,2980.0,3666.0,1042.0,True,True
7577258758.0,7577258.758,18.0,76378.0,13947137229.0,13947137.229,34.0,142043.0,18861.0,2650.0,70867.0,2779.0,True,True
7879242634.0,7879242.634,19.0,79398.0,14100466174.0,14100466.174,35.0,143576.0,2737.0,1574.0,99812.0,216.0,True,True
8186531033.0,8186531.033,20.0,82470.0,14310859234.0,14310859.234,35.0,145680.0,91136.0,550.0,92872.0,2320.0,True,True
8533408170.0,8533408.17,20.0,85939.0,14458959237.0,14458959.237,35.0,147161.0,68273.0,4019.0,92875.0,3801.0,True,True
8820342002.0,8820342.002,21.0,88809.0,14589702193.0,14589702.193,36.0,148469.0,2105.0,2793.0,35831.0,1013.0,True,True
8838648227.0,8838648.227,21.0,88992.0,14823076345.0,14823076.345,36.0,150803.0,8330.0,2976.0,9983.0,3347.0,True,True
8875767005.0,8875767.005,21.0,89363.0,14972363979.0,14972363.979,37.0,152295.0,27108.0,3347.0,97617.0,743.0,True,True
8876004851.0,8876004.851,21.0,89365.0,15246264612.0,15246264.612,37.0,155034.0,64954.0,3349.0,98250.0,3482.0,True,True
9035632090.0,9035632.09,22.0,90961.0,15611646555.0,15611646.555,38.0,158688.0,92193.0,849.0,80193.0,3040.0,True,True
9295709786.0,9295709.786,22.0,93562.0,15844174441.0,15844174.441,39.0,161014.0,69889.0,3450.0,8079.0,1270.0,True,True
9543561123.0,9543561.123,23.0,96041.0,15918290150.0,15918290.15,39.0,161755.0,21226.0,1833.0,23788.0,2011.0,True,True
9681536541.0,9681536.541,23.0,97420.0,16072869317.0,16072869.317,39.0,163301.0,96644.0,3212.0,2955.0,3557.0,True,True
9790560231.0,9790560.231,24.0,98511.0,16122181473.0,16122181.473,39.0,163794.0,20334.0,207.0,15111.0,4050.0,True,True
9850578515.0,9850578.515,24.0,99111.0,16196275991.0,16196275.991,40.0,164535.0,38618.0,807.0,9629.0,695.0,True,True
9915618698.0,9915618.698,24.0,99761.0,16521607304.0,16521607.304,40.0,167788.0,78801.0,1457.0,40942.0,3948.0,True,True
9950470769.0,9950470.769,24.0,100110.0,16643383473.0,16643383.473,41.0,169006.0,30872.0,1806.0,17111.0,1070.0,True,True
10027275457.0,10027275.457,24.0,100878.0,16734188670.0,16734188.67,41.0,169914.0,35560.0,2574.0,22308.0,1978.0,True,True
10370695671.0,10370695.671,25.0,104312.0,16747481726.0,16747481.726,41.0,170047.0,55774.0,1912.0,15364.0,2111.0,True,True
10756377034.0,10756377.034,26.0,108169.0,16991219898.0,16991219.898,42.0,172484.0,37137.0,1673.0,53536.0,452.0,True,True
10959635321.0,10959635.321,26.0,110201.0,17184812994.0,17184812.994,42.0,174420.0,95424.0,3705.0,46632.0,2388.0,True,True
11162624296.0,11162624.296,27.0,112231.0,17329795343.0,17329795.343,42.0,175870.0,84399.0,1639.0,28981.0,3838.0,True,True
11471107629.0,11471107.629,28.0,115316.0,17533387323.0,17533387.323,43.0,177906.0,67732.0,628.0,20961.0,1778.0,True,True
11656576228.0,11656576.228,28.0,117171.0,17687966722.0,17687966.722,43.0,179452.0,36331.0,2483.0,360.0,3324.0,True,True
11732749849.0,11732749.849,28.0,117933.0,17733255388.0,17733255.388,43.0,179904.0,9952.0,3245.0,89026.0,3776.0,True,True
12026554496.0,12026554.496,29.0,120871.0,17989235264.0,17989235.264,44.0,182464.0,14599.0,2087.0,68902.0,2240.0,True,True
12376731606.0,12376731.606,30.0,124372.0,17991980967.0,17991980.967,44.0,182492.0,91709.0,1492.0,14605.0,2268.0,True,True
12712673275.0,12712673.275,31.0,127732.0,18013036248.0,18013036.248,44.0,182702.0,33378.0,756.0,69886.0,2478.0,True,True
13089460371.0,13089460.371,32.0,131500.0,18085032105.0,18085032.105,44.0,183422.0,20474.0,428.0,65743.0,3198.0,True,True
13325776899.0,13325776.899,32.0,133863.0,18309897249.0,18309897.249,45.0,185671.0,37002.0,2791.0,30887.0,1351.0,True,True
13549038323.0,13549038.323,33.0,136095.0,18455053184.0,18455053.184,45.0,187122.0,98426.0,927.0,86822.0,2802.0,True,True
13766561483.0,13766561.483,33.0,138271.0,18803901844.0,18803901.844,46.0,190611.0,21586.0,3103.0,35482.0,2195.0,True,True
14110935501.0,14110935.501,34.0,141714.0,18883666668.0,18883666.668,46.0,191409.0,95604.0,2450.0,306.0,2993.0,True,True
14453187026.0,14453187.026,35.0,145137.0,19016425040.0,19016425.04,47.0,192736.0,47129.0,1777.0,58678.0,224.0,True,True
14783209978.0,14783209.978,36.0,148437.0,19134053546.0,19134053.546,47.0,193912.0,70081.0,981.0,87184.0,1400.0,True,True
15060237802.0,15060237.802,36.0,151207.0,19342536383.0,19342536.383,47.0,195997.0,97905.0,3751.0,70021.0,3485.0,True,True
15346105841.0,15346105.841,37.0,154066.0,19353650711.0,19353650.711,47.0,196108.0,65944.0,2514.0,84349.0,3596.0,True,True
15596981425.0,15596981.425,38.0,156575.0,19603025782.0,19603025.782,48.0,198602.0,41528.0,927.0,59420.0,1994.0,True,True
15761697148.0,15761697.148,38.0,158222.0,19860217651.0,19860217.651,49.0,201174.0,57251.0,2574.0,51289.0,470.0,True,True
16026314098.0,16026314.098,39.0,160868.0,19944076251.0,19944076.251,49.0,202013.0,74201.0,1124.0,9889.0,1309.0,True,True
16346267360.0,16346267.36,40.0,164068.0,20298651702.0,20298651.702,50.0,205558.0,27463.0,228.0,85340.0,758.0,True,True
16690918432.0,16690918.432,40.0,167514.0,20660699964.0,20660699.964,51.0,209179.0,78535.0,3674.0,33602.0,283.0,True,True
17087928150.0,17087928.15,41.0,171484.0,20716110805.0,20716110.805,51.0,209733.0,88253.0,3548.0,44443.0,837.0,True,True
17217082903.0,17217082.903,42.0,172776.0,21051501210.0,21051501.21,52.0,213087.0,43006.0,744.0,34848.0,95.0,True,True
17484035731.0,17484035.731,42.0,175445.0,21391741270.0,21391741.27,52.0,216489.0,95834.0,3413.0,74908.0,3497.0,True,True
17892642937.0,17892642.937,43.0,179532.0,21518682309.0,21518682.309,53.0,217759.0,3040.0,3404.0,15947.0,671.0,True,True
18272637197.0,18272637.197,44.0,183331.0,21925353044.0,21925353.044,54.0,221825.0,97300.0,3107.0,86682.0,641.0,True,True
18286577755.0,18286577.755,44.0,183471.0,21961830609.0,21961830.609,54.0,222190.0,37858.0,3247.0,64247.0,1006.0,True,True
18361428011.0,18361428.011,44.0,184219.0,22173740672.0,22173740.672,54.0,224309.0,88114.0,3995.0,74310.0,3125.0,True,True
18727151581.0,18727151.581,45.0,187877.0,22457288313.0,22457288.313,55.0,227145.0,11684.0,3557.0,21951.0,1865.0,True,True
18770812607.0,18770812.607,45.0,188313.0,22829847228.0,22829847.228,56.0,230870.0,72710.0,3993.0,80866.0,1494.0,True,True
19070855304.0,19070855.304,46.0,191314.0,23139475591.0,23139475.591,57.0,233967.0,15407.0,2898.0,9229.0,495.0,True,True
19371252306.0,19371252.306,47.0,194318.0,23516390596.0,23516390.596,58.0,237736.0,12409.0,1806.0,24234.0,168.0,True,True
19714120450.0,19714120.45,48.0,197746.0,23918566226.0,23918566.226,59.0,241757.0,80553.0,1138.0,99864.0,93.0,True,True
19803542040.0,19803542.04,48.0,198641.0,24176771647.0,24176771.647,59.0,244340.0,2143.0,2033.0,5285.0,2676.0,True,True
19891008833.0,19891008.833,48.0,199515.0,24466009097.0,24466009.097,60.0,247232.0,68936.0,2907.0,42735.0,1472.0,True,True
20125538054.0,20125538.054,49.0,201860.0,24718089842.0,24718089.842,60.0,249753.0,98157.0,1156.0,23480.0,3993.0,True,True
20403384870.0,20403384.87,49.0,204639.0,25037884100.0,25037884.1,61.0,252951.0,44973.0,3935.0,17738.0,3095.0,True,True
20613569328.0,20613569.328,50.0,206741.0,25222003046.0,25222003.046,62.0,254792.0,29431.0,1941.0,36684.0,840.0,True,True
20915994814.0,20915994.814,51.0,209765.0,25423909994.0,25423909.994,62.0,256811.0,54917.0,869.0,43632.0,2859.0,True,True
21065683352.0,21065683.352,51.0,211262.0,25759291042.0,25759291.042,63.0,260165.0,43455.0,2366.0,24680.0,2117.0,True,True
21323036792.0,21323036.792,52.0,213835.0,26112225630.0,26112225.63,64.0,263694.0,96895.0,843.0,59268.0,1550.0,True,True
21511445850.0,21511445.85,52.0,215720.0,26374892254.0,26374892.254,65.0,266321.0,5953.0,2728.0,25892.0,81.0,True,True
21823950993.0,21823950.993,53.0,218845.0,26650042616.0,26650042.616,65.0,269072.0,11096.0,1757.0,76254.0,2832.0,True,True
21877868388.0,21877868.388,53.0,219384.0,27047502114.0,27047502.114,66.0,273047.0,28491.0,2296.0,35752.0,2711.0,True,True
22242163417.0,22242163.417,54.0,223027.0,27340236518.0,27340236.518,67.0,275974.0,23520.0,1843.0,70156.0,1542.0,True,True
22332831291.0,22332831.291,54.0,223933.0,27357519002.0,27357519.002,67.0,276147.0,91394.0,2749.0,52640.0,1715.0,True,True
22370984959.0,22370984.959,54.0,224315.0,27726388718.0,27726388.718,68.0,279836.0,45062.0,3131.0,22356.0,1308.0,True,True
22502599659.0,22502599.659,55.0,225631.0,27728527876.0,27728527.876,68.0,279857.0,59762.0,351.0,61514.0,1329.0,True,True
22541961940.0,22541961.94,55.0,226025.0,27796260267.0,27796260.267,68.0,280534.0,22043.0,745.0,93905.0,2006.0,True,True
22808558445.0,22808558.445,55.0,228691.0,28147851132.0,28147851.132,69.0,284050.0,18548.0,3411.0,84770.0,1426.0,True,True
23062127440.0,23062127.44,56.0,231226.0,28152090796.0,28152090.796,69.0,284093.0,87543.0,1850.0,24434.0,1469.0,True,True
23107301070.0,23107301.07,56.0,231678.0,28322149829.0,28322149.829,69.0,285793.0,61173.0,2302.0,83467.0,3169.0,True,True
23248590656.0,23248590.656,56.0,233091.0,28572028295.0,28572028.295,70.0,288292.0,50759.0,3715.0,61933.0,1572.0,True,True
23298483950.0,23298483.95,57.0,233590.0,28842986971.0,28842986.971,71.0,291002.0,44053.0,118.0,20609.0,186.0,True,True
23358509079.0,23358509.079,57.0,234190.0,29118379714.0,29118379.714,71.0,293756.0,69182.0,718.0,13352.0,2940.0,True,True
23541181028.0,23541181.028,57.0,236017.0,29150606465.0,29150606.465,71.0,294078.0,41131.0,2545.0,40103.0,3262.0,True,True
23615669690.0,23615669.69,57.0,236762.0,29546574157.0,29546574.157,72.0,298038.0,29793.0,3290.0,7795.0,3126.0,True,True
23829787880.0,23829787.88,58.0,238903.0,29708597675.0,29708597.675,73.0,299658.0,47983.0,1335.0,31313.0,650.0,True,True
24228710380.0,24228710.38,59.0,242892.0,29838023346.0,29838023.346,73.0,300952.0,70483.0,1228.0,56984.0,1944.0,True,True
24575037294.0,24575037.294,60.0,246355.0,30079624646.0,30079624.646,74.0,303368.0,97397.0,595.0,58284.0,264.0,True,True
24645720000.0,24645720.0,60.0,247062.0,30361960847.0,30361960.847,74.0,306191.0,80103.0,1302.0,94485.0,3087.0,True,True
24994419686.0,24994419.686,61.0,250549.0,30575221600.0,30575221.6,75.0,308324.0,79789.0,693.0,55238.0,1124.0,True,True
25048951812.0,25048951.812,61.0,251095.0,30953221640.0,30953221.64,76.0,312104.0,11915.0,1239.0,55278.0,808.0,True,True
25398422822.0,25398422.822,62.0,254589.0,31147512591.0,31147512.591,76.0,314047.0,82925.0,637.0,46229.0,2751.0,True,True
25455694821.0,25455694.821,62.0,255162.0,31418789426.0,31418789.426,77.0,316760.0,54924.0,1210.0,23064.0,1368.0,True,True
25732563947.0,25732563.947,62.0,257931.0,31663682259.0,31663682.259,77.0,319209.0,24050.0,3979.0,15897.0,3817.0,True,True
26035309930.0,26035309.93,63.0,260958.0,32064141627.0,32064141.627,78.0,323213.0,70033.0,2910.0,75265.0,3725.0,True,True
26399655077.0,26399655.077,64.0,264602.0,32314099198.0,32314099.198,79.0,325713.0,15180.0,2458.0,32836.0,2129.0,True,True
26800387519.0,26800387.519,65.0,268609.0,32440816756.0,32440816.756,79.0,326980.0,47622.0,2369.0,50394.0,3396.0,True,True
27056024349.0,27056024.349,66.0,271165.0,32485641986.0,32485641.986,79.0,327428.0,84452.0,829.0,75624.0,3844.0,True,True
27267804717.0,27267804.717,66.0,273283.0,32536748612.0,32536748.612,80.0,327939.0,64820.0,2947.0,82250.0,259.0,True,True
27469236581.0,27469236.581,67.0,275297.0,32649843193.0,32649843.193,80.0,329070.0,96684.0,865.0,76831.0,1390.0,True,True
27706233529.0,27706233.529,67.0,277667.0,32747230579.0,32747230.579,80.0,330044.0,93632.0,3235.0,64217.0,2364.0,True,True
27717379320.0,27717379.32,67.0,277779.0,32962971514.0,32962971.514,81.0,332202.0,39423.0,3347.0,5152.0,426.0,True,True
28012853915.0,28012853.915,68.0,280734.0,32974986881.0,32974986.881,81.0,332322.0,14018.0,2206.0,20519.0,546.0,True,True
28102534694.0,28102534.694,68.0,281630.0,32999696431.0,32999696.431,81.0,332569.0,94797.0,3102.0,30069.0,793.0,True,True
28122490608.0,28122490.608,68.0,281830.0,33200543549.0,33200543.549,81.0,334577.0,50711.0,3302.0,77187.0,2801.0,True,True
28296774256.0,28296774.256,69.0,283573.0,33293727689.0,33293727.689,81.0,335509.0,34359.0,949.0,61327.0,3733.0,True,True
28541514799.0,28541514.799,69.0,286020.0,33468011158.0,33468011.158,82.0,337252.0,74902.0,3396.0,44796.0,1380.0,True,True
28713605813.0,28713605.813,70.0,287741.0,33784166708.0,33784166.708,83.0,340414.0,65916.0,1021.0,346.0,446.0,True,True
29096990247.0,29096990.247,71.0,291575.0,34108260355.0,34108260.355,83.0,343654.0,50350.0,759.0,93993.0,3686.0,True,True
29475180664.0,29475180.664,72.0,295357.0,34386745211.0,34386745.211,84.0,346439.0,40767.0,445.0,78849.0,2375.0,True,True
29695905169.0,29695905.169,72.0,297564.0,34604819848.0,34604819.848,85.0,348620.0,65272.0,2652.0,53486.0,460.0,True,True
30090769733.0,30090769.733,73.0,301513.0,34915103996.0,34915103.996,85.0,351723.0,29836.0,2505.0,37634.0,3563.0,True,True
30125765433.0,30125765.433,73.0,301863.0,35033518376.0,35033518.376,86.0,352907.0,25536.0,2855.0,52014.0,651.0,True,True
30426512119.0,30426512.119,74.0,304870.0,35126739297.0,35126739.297,86.0,353839.0,72222.0,1766.0,72935.0,1583.0,True,True
30451929498.0,30451929.498,74.0,305124.0,35362228122.0,35362228.122,86.0,356194.0,89601.0,2020.0,61760.0,3938.0,True,True
30757943390.0,30757943.39,75.0,308185.0,35539575588.0,35539575.588,87.0,357968.0,3493.0,985.0,9226.0,1616.0,True,True
